,id,type,VL,VH,VN,VM,RED,Total
2172,952077,AC,591.448,574.967,483.327,454.564,650.0,567.3843333333333
2173,914817,AC,463.772,521.987,483.327,503.574,700.0,562.11
2174,955496,AC,431.853,469.007,398.281,503.574,800.0,567.1191666666667
2175,961231,AC,463.772,521.987,398.281,454.564,775.0,564.7673333333333
2176,979183,AC,463.772,574.967,440.804,454.564,700.0,555.6845
2177,908136,AC,399.934,574.967,483.327,405.554,750.0,560.6303333333334
2178,968793,AC,527.61,521.987,355.758,503.574,700.0,551.4881666666666
2179,935056,AC,399.934,627.947,610.897,503.574,525.0,532.0586666666667
2180,963168,AC,463.772,627.947,398.281,552.583,550.0,523.7638333333333
2181,980882,AC,399.934,521.987,440.804,454.564,750.0,552.8815
2182,966142,AC,495.691,416.026,653.42,454.564,700.0,569.9501666666666
2183,974748,AC,527.61,521.987,398.281,356.545,800.0,567.4038333333333
2184,969766,AC,368.014,521.987,398.281,454.564,775.0,548.8076666666667
2185,977915,AC,495.691,416.026,483.327,503.574,725.0,558.103
2186,980786,AC,399.934,416.026,483.327,503.574,750.0,550.4768333333333
2187,979135,AC,463.772,521.987,398.281,454.564,700.0,539.7673333333333
2188,980681,AC,463.772,469.007,440.804,454.564,725.0,546.3578333333334
2189,932900,AC,399.934,521.987,440.804,454.564,700.0,536.2148333333333
2190,969683,AC,431.853,521.987,440.804,356.545,775.0,550.1981666666667
2191,930531,AC,463.772,521.987,398.281,454.564,675.0,531.4340000000001
2192,913027,AC,527.61,416.026,483.327,503.574,650.0,538.4228333333334
2193,959838,AC,399.934,521.987,398.281,503.574,650.0,520.6293333333333
2194,972646,AC,368.014,416.026,440.804,503.574,700.0,521.403
2195,976011,AC,399.934,363.046,398.281,552.583,700.0,518.974
2196,976359,AC,399.934,363.046,483.327,405.554,800.0,541.9768333333333
2197,979212,AC,431.853,469.007,313.235,405.554,750.0,519.9415
2198,980895,AC,336.095,469.007,440.804,405.554,725.0,516.91
2199,965388,AC,495.691,363.046,440.804,405.554,750.0,534.1825
2200,957061,AC,304.176,363.046,568.373,503.574,675.0,514.8615
2201,979831,AC,463.772,416.026,483.327,503.574,550.0,494.44983333333334
2202,947711,AC,368.014,416.026,568.373,503.574,550.0,492.66450000000003
2203,978696,AC,304.176,310.066,398.281,503.574,675.0,477.6828333333333
2204,943137,AC,368.014,469.007,398.281,454.564,525.0,456.64433333333335
2205,961047,AC,431.853,310.066,440.804,454.564,600.0,472.88116666666673
2206,963054,AC,399.934,469.007,440.804,405.554,500.0,452.5498333333333
2207,971732,AC,463.772,310.066,355.758,454.564,500.0,430.6933333333333
2208,917786,L1,623.367,680.927,866.035,650.602,850.0,753.4884999999999
2213,964333,L1,591.448,627.947,525.85,405.554,750.0,608.4665
2214,949369,L1,559.529,469.007,653.42,405.554,800.0,614.585
2215,961173,L1,463.772,521.987,525.85,454.564,700.0,561.0288333333333
2216,975993,L1,463.772,363.046,440.804,405.554,850.0,562.196
2217,966754,L1,591.448,416.026,440.804,454.564,675.0,542.1403333333333
2218,979502,L1,463.772,363.046,440.804,454.564,700.0,520.3643333333333
2219,944355,L1,431.853,416.026,355.758,454.564,700.0,509.7001666666667
2220,973930,L1,463.772,574.967,355.758,503.574,450.0,466.34516666666667
2221,919270,L3,368.014,469.007,440.804,405.554,700.0,513.8965
2222,965714,L3,495.691,363.046,483.327,356.545,750.0,533.1015
2223,960638,L5,623.367,627.947,568.373,552.583,800.0,662.045
2224,920192,L5,623.367,521.987,483.327,552.583,850.0,646.8773333333332
2225,955787,L5,431.853,574.967,483.327,601.593,750.0,598.6233333333333
2226,936221,L5,655.287,574.967,483.327,405.554,825.0,628.1891666666667
2227,973242,L5,591.448,574.967,440.804,454.564,725.0,585.2971666666666
2228,934985,L5,431.853,574.967,440.804,552.583,700.0,566.7011666666666
2229,965369,L5,399.934,469.007,525.85,405.554,725.0,541.7241666666667
2230,951049,L5,399.934,416.026,313.235,405.554,550.0,439.12483333333336
2231,974423,L7,591.448,627.947,610.897,552.583,850.0,680.4791666666666
2232,981329,L7,559.529,574.967,525.85,552.583,775.0,627.1548333333334
2233,980931,L7,463.772,469.007,653.42,503.574,800.0,614.9621666666667
2234,942684,L7,527.61,574.967,525.85,454.564,750.0,597.1651666666667
2235,912361,L7,463.772,416.026,483.327,552.583,750.0,569.2846666666667
2236,916511,L8,495.691,680.927,610.897,601.593,500.0,564.8513333333333
2237,949926,L8,431.853,469.007,483.327,405.554,775.0,556.6235
2238,953143,AC,655.287,733.907,695.943,797.631,900.0,780.4613333333333
2239,958922,AC,751.044,627.947,823.512,846.641,800.0,774.8573333333334
2240,978125,AC,687.206,521.987,738.466,797.631,875.0,749.215
2241,935660,AC,655.287,574.967,780.989,650.602,900.0,743.6408333333333
2242,965202,AC,719.125,469.007,866.035,699.612,850.0,742.2965
2243,973745,AC,623.367,733.907,738.466,699.612,825.0,740.8919999999999
2244,975531,AC,687.206,733.907,653.42,454.564,925.0,729.8494999999999
2245,948087,AC,559.529,627.947,695.943,699.612,875.0,722.1718333333333
2246,964440,AC,655.287,786.887,738.466,699.612,725.0,721.7086666666668
2247,970692,AC,687.206,627.947,610.897,552.583,925.0,721.4388333333333
2248,976458,AC,623.367,680.927,653.42,552.583,900.0,718.3828333333335
2249,947469,AC,687.206,574.967,738.466,699.612,800.0,716.7085000000001
2250,934740,AC,559.529,627.947,738.466,699.612,825.0,712.5923333333334
2251,977046,AC,591.448,733.907,695.943,552.583,850.0,712.3134999999999
2252,964826,AC,495.691,521.987,653.42,748.622,900.0,703.2866666666665
2253,974938,AC,687.206,627.947,695.943,699.612,750.0,701.7846666666668
2254,979719,AC,591.448,574.967,695.943,797.631,775.0,701.6648333333333
2255,959331,AC,719.125,680.927,398.281,552.583,925.0,700.1526666666667
2256,912627,AC,591.448,733.907,568.373,601.593,850.0,699.2201666666666
2261,964749,AC,687.206,521.987,653.42,552.583,875.0,694.1993333333334
2262,948144,AC,655.287,786.887,568.373,454.564,850.0,694.1851666666666
2263,967719,AC,559.529,627.947,568.373,699.612,850.0,692.5768333333334
2264,972988,AC,719.125,469.007,610.897,454.564,950.0,692.2655
2265,956237,AC,495.691,786.887,653.42,552.583,825.0,689.7635
2266,937397,AC,687.206,574.967,610.897,650.602,800.0,687.2786666666667
2267,975575,AC,623.367,627.947,568.373,748.622,775.0,686.3848333333332
2268,975652,AC,527.61,733.907,653.42,601.593,800.0,686.0883333333333
2269,973306,AC,559.529,680.927,568.373,601.593,850.0,685.0703333333335
2270,980343,AC,527.61,680.927,738.466,552.583,800.0,683.2643333333334
2271,923272,AC,687.206,574.967,525.85,601.593,850.0,681.6026666666667
2272,974212,AC,591.448,733.907,610.897,601.593,775.0,681.3075
2273,977978,AC,719.125,680.927,483.327,601.593,800.0,680.8286666666667
2274,965885,AC,591.448,521.987,653.42,748.622,775.0,677.5794999999999
2275,925342,AC,623.367,733.907,653.42,454.564,800.0,677.543
2276,980145,AC,655.287,786.887,653.42,503.574,725.0,674.8613333333334
2277,979077,AC,591.448,521.987,780.989,601.593,775.0,674.3361666666666
2278,960462,AC,687.206,574.967,525.85,503.574,875.0,673.5995
2279,922859,AC,687.206,786.887,440.804,454.564,825.0,669.9101666666667
2280,971996,AC,559.529,521.987,780.989,552.583,800.0,669.1813333333333
2281,948923,AC,687.206,627.947,398.281,699.612,800.0,668.841
2282,953788,AC,687.206,574.967,398.281,601.593,875.0,668.6745
2283,978789,AC,687.206,574.967,525.85,454.564,875.0,665.4311666666666
2284,979978,AC,559.529,627.947,525.85,699.612,775.0,660.4896666666667
2285,914887,AC,559.529,574.967,568.373,503.574,875.0,659.4071666666667
2286,974695,AC,559.529,680.927,653.42,601.593,725.0,657.5781666666667
2287,943446,AC,559.529,574.967,653.42,552.583,800.0,656.7498333333334
2288,918657,AC,623.367,680.927,483.327,552.583,800.0,656.7006666666666
2289,953632,AC,655.287,469.007,610.897,601.593,800.0,656.1306666666667
2290,943435,AC,623.367,627.947,398.281,503.574,875.0,650.5281666666666
2291,963684,AC,687.206,521.987,440.804,650.602,800.0,650.0998333333333
2292,924669,AC,623.367,574.967,398.281,552.583,875.0,649.8663333333333
2293,967225,AC,623.367,469.007,653.42,748.622,700.0,649.0693333333332
2294,971067,AC,591.448,574.967,525.85,601.593,800.0,648.9763333333333
2295,972810,AC,623.367,574.967,440.804,503.574,875.0,648.7853333333334
2296,953888,AC,591.448,574.967,695.943,503.574,750.0,644.322
2297,961132,AC,527.61,680.927,355.758,601.593,850.0,644.3146666666667
2298,955759,AC,527.61,521.987,610.897,552.583,825.0,643.8461666666667
2299,948634,AC,527.61,469.007,568.373,797.631,750.0,643.7701666666667
2300,975869,AC,591.448,627.947,483.327,552.583,800.0,642.5508333333333
2301,953296,AC,368.014,521.987,610.897,601.593,875.0,642.0818333333333
2302,923076,AC,527.61,680.927,440.804,552.583,825.0,641.9873333333334
2303,970821,AC,655.287,469.007,525.85,601.593,800.0,641.9561666666667
2304,957887,AC,399.934,733.907,610.897,454.564,825.0,641.5503333333334
2309,920945,AC,591.448,680.927,525.85,748.622,650.0,641.1411666666667
2310,966555,AC,591.448,469.007,483.327,601.593,850.0,640.8958333333334
2311,975187,AC,559.529,363.046,568.373,601.593,875.0,640.4235
2312,968905,AC,655.287,627.947,440.804,454.564,825.0,638.1003333333333
2313,946183,AC,591.448,521.987,610.897,552.583,775.0,637.8191666666667
2314,911320,AC,559.529,627.947,483.327,650.602,750.0,636.9008333333334
2315,938595,AC,655.287,627.947,483.327,601.593,725.0,636.359
2316,979899,AC,655.287,521.987,525.85,650.602,725.0,633.9543333333332
2317,953179,AC,559.529,574.967,568.373,650.602,725.0,633.9118333333333
2318,910196,AC,463.772,574.967,653.42,552.583,775.0,632.457
2319,977947,AC,463.772,627.947,695.943,601.593,700.0,631.5425
2320,961233,AC,463.772,680.927,483.327,454.564,850.0,630.4316666666667
2321,930495,AC,431.853,733.907,610.897,454.564,775.0,630.2035
2322,961136,AC,623.367,627.947,525.85,503.574,750.0,630.1229999999999
2323,980210,AC,623.367,574.967,525.85,650.602,700.0,629.131
2324,978826,AC,559.529,680.927,525.85,650.602,675.0,627.818
2325,959917,AC,431.853,469.007,610.897,797.631,725.0,626.5646666666667
2326,957441,AC,559.529,521.987,525.85,601.593,775.0,626.4931666666666
2327,973583,AC,463.772,574.967,610.897,503.574,800.0,625.535
2328,973006,AC,559.529,521.987,610.897,503.574,775.0,624.3311666666667
2329,963792,AC,591.448,521.987,525.85,601.593,750.0,623.4796666666666
2330,951637,AC,623.367,521.987,525.85,552.583,750.0,620.6311666666667
2331,942155,AC,431.853,680.927,355.758,552.583,850.0,620.1868333333333
2332,961786,AC,623.367,521.987,568.373,503.574,750.0,619.5501666666667
2333,979589,AC,463.772,574.967,525.85,552.583,800.0,619.5286666666667
2334,973045,AC,495.691,574.967,483.327,454.564,850.0,618.0915
2335,946115,AC,431.853,469.007,695.943,552.583,775.0,616.5643333333334
2336,979520,AC,495.691,521.987,525.85,552.583,800.0,616.0185
2337,981332,AC,623.367,574.967,440.804,503.574,775.0,615.452
2338,960788,AC,527.61,574.967,525.85,454.564,800.0,613.8318333333333
2339,925227,AC,559.529,416.026,653.42,552.583,750.0,613.593
2340,976642,AC,591.448,416.026,568.373,503.574,800.0,613.2368333333333
2341,931911,AC,527.61,627.947,568.373,454.564,750.0,613.0823333333334
2342,970485,AC,559.529,416.026,440.804,601.593,825.0,611.3253333333333
2343,976567,AC,527.61,574.967,398.281,454.564,850.0,609.237
2344,957079,AC,623.367,574.967,398.281,503.574,775.0,608.3648333333333
2345,978204,AC,623.367,469.007,440.804,552.583,775.0,605.9601666666666
2346,960606,AC,559.529,469.007,440.804,454.564,850.0,603.984
2347,980930,AC,463.772,521.987,483.327,454.564,850.0,603.9416666666667
2348,922768,AC,559.529,416.026,610.897,503.574,750.0,598.3376666666667
2349,913822,AC,559.529,627.947,398.281,503.574,750.0,598.2218333333334
2350,968634,AC,559.529,521.987,398.281,503.574,800.0,597.2285
2351,976022,AC,495.691,733.907,653.42,699.612,500.0,597.105
2352,981143,AC,559.529,469.007,398.281,601.593,775.0,596.4016666666666
2357,911373,AC,527.61,469.007,525.85,405.554,825.0,596.3368333333334
2358,963559,AC,623.367,469.007,525.85,405.554,775.0,595.6296666666667
2359,937218,AC,527.61,469.007,610.897,405.554,775.0,593.8446666666667
2360,960561,AC,463.772,574.967,568.373,552.583,700.0,593.2825
2361,955674,AC,495.691,521.987,483.327,503.574,775.0,592.4298333333332
2362,939575,AC,463.772,469.007,568.373,650.602,700.0,591.959
2363,973691,AC,463.772,521.987,610.897,454.564,750.0,591.87
2364,957829,AC,527.61,627.947,440.804,503.574,725.0,591.6558333333334
2365,947110,AC,463.772,469.007,610.897,503.574,750.0,591.2083333333334
2366,978108,AC,719.125,574.967,398.281,503.574,675.0,590.9911666666667
2367,949471,AC,463.772,627.947,398.281,552.583,750.0,590.4305
2368,961591,AC,591.448,469.007,525.85,454.564,750.0,590.1448333333333
2369,959237,AC,463.772,521.987,440.804,503.574,800.0,588.3561666666667
2370,974859,AC,559.529,521.987,440.804,356.545,825.0,588.1441666666667
2371,974694,AC,687.206,521.987,398.281,356.545,775.0,585.6698333333334
2372,980325,AC,559.529,521.987,525.85,503.574,700.0,585.1566666666666
2373,977288,AC,495.691,521.987,483.327,454.564,775.0,584.2615
2374,919088,AC,495.691,416.026,483.327,503.574,800.0,583.103
2375,963188,AC,495.691,469.007,525.85,552.583,725.0,582.1885
2376,957050,AC,527.61,469.007,440.804,454.564,800.0,581.9975
2377,959885,AC,527.61,416.026,440.804,503.574,800.0,581.3356666666667
2378,925930,AC,495.691,363.046,610.897,356.545,825.0,579.3631666666666
2379,979277,AC,463.772,469.007,483.327,552.583,750.0,578.1148333333333
2380,978823,AC,463.772,574.967,525.85,503.574,700.0,578.0271666666666
2381,978499,AC,559.529,469.007,483.327,552.583,700.0,577.4076666666666
2382,979494,AC,368.014,521.987,568.373,503.574,750.0,576.9913333333334
2383,914889,AC,368.014,469.007,568.373,454.564,800.0,576.6596666666667
2384,969229,AC,463.772,574.967,610.897,454.564,675.0,575.6999999999999
2385,944929,AC,463.772,627.947,355.758,503.574,750.0,575.1751666666668
2386,941595,AC,495.691,416.026,568.373,552.583,700.0,572.1121666666667
2387,937575,AC,527.61,416.026,483.327,503.574,750.0,571.7561666666667
2388,918659,AC,431.853,574.967,568.373,552.583,650.0,571.2959999999999
2389,971837,AC,527.61,416.026,525.85,454.564,750.0,570.6750000000001
2390,981422,AC,495.691,310.066,610.897,405.554,800.0,570.368
2391,908787,AC,463.772,521.987,483.327,552.583,700.0,570.2781666666666
2392,916993,AC,591.448,574.967,398.281,552.583,650.0,569.5465
2393,977078,AC,559.529,469.007,483.327,454.564,725.0,569.4045
2394,981401,AC,463.772,469.007,525.85,356.545,800.0,569.1956666666666
2395,947904,AC,431.853,627.947,398.281,454.564,750.0,568.7741666666667
2396,965183,AC,559.529,469.007,525.85,503.574,675.0,567.9933333333333
2397,977780,AC,431.853,574.967,440.804,454.564,750.0,567.0313333333334
2398,962125,AC,463.772,469.007,610.897,454.564,700.0,566.3733333333333
2399,932282,AC,304.176,574.967,653.42,454.564,700.0,564.5211666666668
2400,978223,AC,463.772,574.967,440.804,503.574,700.0,563.8528333333334
2405,971456,AC,495.691,363.046,568.373,454.564,750.0,563.6123333333334
2406,963907,AC,431.853,469.007,525.85,552.583,700.0,563.2155
2407,913633,AC,463.772,574.967,483.327,601.593,625.0,562.2765
2408,966504,AC,559.529,416.026,525.85,405.554,725.0,559.4931666666668
2409,981163,AC,495.691,363.046,440.804,503.574,775.0,558.8525
2410,951511,AC,495.691,469.007,483.327,454.564,725.0,558.7648333333333
2411,955146,AC,431.853,469.007,398.281,552.583,750.0,558.6206666666667
2412,960605,AC,431.853,416.026,440.804,503.574,775.0,557.0428333333333
2413,912909,AC,463.772,574.967,398.281,503.574,700.0,556.7656666666667
2414,980984,AC,463.772,574.967,398.281,601.593,650.0,556.4354999999999
2415,980724,AC,463.772,574.967,440.804,405.554,725.0,555.8495
2416,943330,AC,463.772,469.007,483.327,405.554,750.0,553.61
2417,970472,AC,368.014,416.026,525.85,650.602,675.0,551.7486666666666
2418,965895,AC,336.095,574.967,440.804,454.564,750.0,551.0716666666667
2419,956612,AC,431.853,416.026,355.758,552.583,775.0,551.0366666666666
2420,978700,AC,431.853,521.987,398.281,503.574,725.0,550.9491666666667
2421,954386,AC,431.853,521.987,440.804,552.583,675.0,549.5378333333333
2422,914703,AC,463.772,574.967,398.281,405.554,725.0,548.7623333333333
2423,960543,AC,527.61,521.987,483.327,356.545,700.0,548.2448333333333
2424,974155,AC,463.772,469.007,440.804,503.574,700.0,546.1928333333334
2425,930201,AC,495.691,521.987,398.281,454.564,700.0,545.0871666666667
2426,980138,AC,368.014,416.026,483.327,552.583,725.0,544.9916666666667
2427,951738,AC,527.61,416.026,610.897,454.564,625.0,543.1828333333333
2428,972554,AC,559.529,469.007,525.85,503.574,600.0,542.9933333333333
2429,971814,AC,495.691,363.046,440.804,356.545,800.0,542.681
2430,972483,AC,463.772,469.007,355.758,454.564,750.0,540.5168333333334
2431,972637,AC,399.934,363.046,398.281,405.554,825.0,536.1358333333334
2432,930051,AC,495.691,363.046,440.804,503.574,700.0,533.8525
2433,978043,AC,431.853,416.026,440.804,503.574,700.0,532.0428333333333
2434,975109,AC,399.934,521.987,355.758,405.554,750.0,530.5388333333334
2435,910334,AC,368.014,416.026,440.804,454.564,750.0,529.9013333333334
2436,980694,AC,368.014,469.007,483.327,454.564,700.0,529.152
2437,967126,AC,399.934,416.026,440.804,503.574,700.0,526.7230000000001
2438,923667,AC,399.934,469.007,483.327,454.564,675.0,526.1386666666667
2439,963124,AC,527.61,363.046,398.281,454.564,700.0,523.9168333333333
2440,954013,AC,431.853,363.046,483.327,405.554,725.0,522.2966666666667
2441,963729,AC,463.772,416.026,440.804,454.564,675.0,520.861
2442,958679,AC,463.772,469.007,355.758,356.545,725.0,515.8470000000001
2443,914557,AC,368.014,469.007,398.281,356.545,750.0,515.3078333333333
2444,911471,AC,368.014,416.026,398.281,454.564,725.0,514.4808333333334
2445,981097,AC,399.934,521.987,355.758,356.545,725.0,514.0373333333333
2446,969607,AC,431.853,363.046,483.327,503.574,650.0,513.6333333333333
2447,925687,AC,399.934,310.066,398.281,454.564,750.0,510.4741666666667
2448,976910,AC,431.853,416.026,355.758,454.564,700.0,509.7001666666667
2453,957257,AC,399.934,363.046,525.85,405.554,675.0,507.39733333333334
2454,947971,AC,399.934,363.046,440.804,405.554,700.0,501.5563333333334
2455,925623,AC,431.853,310.066,398.281,454.564,700.0,499.12733333333335
2456,971376,AC,368.014,416.026,440.804,405.554,650.0,488.3996666666667
2457,976930,AC,368.014,363.046,440.804,503.574,625.0,487.57300000000004
2458,932149,AC,559.529,469.007,483.327,503.574,450.0,485.90616666666665
2459,952698,AC,495.691,521.987,440.804,552.583,450.0,485.1775
2460,967479,AC,431.853,574.967,398.281,503.574,500.0,484.7791666666667
2461,976252,AC,495.691,469.007,483.327,405.554,500.0,475.59650000000005
2462,971357,AC,463.772,469.007,440.804,454.564,100.0,338.02450000000005
2463,969226,AC,336.095,363.046,525.85,454.564,100.0,313.25916666666666
2464,956726,L1,368.014,574.967,695.943,503.574,875.0,648.7496666666667
2465,953398,L1,527.61,469.007,610.897,601.593,800.0,634.8511666666667
2466,941043,L1,463.772,521.987,483.327,454.564,825.0,595.6083333333333
2467,978614,L1,495.691,469.007,355.758,503.574,850.0,587.3383333333333
2468,946774,L1,591.448,416.026,440.804,454.564,775.0,575.4736666666666
